国家站点,ASIN,评论ID,评论标题,属性,评论内容,VP标识,星级,作者,评论时间
US,B078TH3PHL,R34K69G8ZRCUOU,Battery life,Color:Blue,The sound was great and the connectivity is awesome but the battery doesn’t last much.,是,1,Emmanuel,2021-12-01
US,B07594HZ6Y,R490TPFGRYW92,Excellent Speaker!,Color:Black,"Great sound, easy to connect, love the USBc connection.",是,5,elaine spanedda,2021-11-30
US,B07594HZ6Y,R318ISZD767P51,"Great sound, Greater Value!",Color:Black,"Sturdy build, great soundstage, mobile, and easy to use right out of the box. I own a UE Boom, Bose mini Soundlink and Resolve II, but this is my new go-to. More than adequate for small office/cubicle. Water resistance makes bathroom trips a no brainer. Limited distortion at high volumes and pleasing sound reproduction… which is a MUST for me being a music producer. Just buy it lol.",是,5,Sonya Sessoms,2021-11-30
US,B07594HZ6Y,RXSAKLFP23AK0,Battery*****,Color:Black,"Actually A great buy, Really loud and the sound is so clear",是,5,ami,2021-11-30
US,B07594HZ6Y,R3171DNYQ6N9Y5,Great Sound! Solid Construction!,Color:Black,"Really impressed with this little speaker. The sound quality is excellent, and the build quality feels solid. It’s not at the level of Bose or other in that class, but it holds up very well. Am able to crank up the volume with bass, with no noticeable distortion and very little material. vibration. Im happy with this purchase!
<br>
<br>Only slightly bothersome thing which lost a star is the giant company branding label on the front grille.",是,4,OolongT,2021-11-30
US,B07594HZ6Y,R3VPO1QB4AAED3,Wow!,Color:Black,Amazing sound and quality for such a small product....more than pleased with purchase. Highly recommend!,是,5,Halo,2021-11-29
US,B07594HZ6Y,R1JRVMABF702MJ,Excellent sound!,Color:Black,"I had to purchase another BT Speaker after my old JBL BT gave out after 8 yes. The sound of my JBL was flawless, so I was skeptical about replacing with a low cost speaker. Mind you, my JBL was over $100 8 yrs ago. After reading the reviews I decided on the TriBit, what an exceptional BT Speaker for price and quality!. Sounds just as good as my JBL did. I have an equalizer on my phone so I'm able to adjust to my liking..... I'm buying a couple more for Xmas gifts.",是,5,LarGar,2021-11-29
US,B07594HZ6Y,R1GJPG9TZK7VYL,Great product for the price,Color:Black,"I have been using this speaker for a while now and it has not disappointed. For the size and price it sounds very well, the battery lasts a long time before I have to recharge it. Overall, this was an excellent purchase.",是,5,Val,2021-11-29
US,B07594HZ6Y,R1L3DEUFLVP4KI,Sound differs between versions,Color:Black,"My earlier version was 5 stars in all three features (sound, BT, battery), with a nice flat frequency response. The newer ones bumped the power rating, apparently by cranking up the midrange (leaving the base behind). Some may prefer it, but I do not.",是,4,"Bill,",2021-11-29
US,B07594HZ6Y,R3LMEJZF38KX1W,Great battery life,Color:Black,The battery life on This speaker is long lasting. The only problem I have with this speaker is it's connectivity. You can't go very far at all before it starts glitching in and out. Your phone has to be close by whereas other speakers I've had I could be a couple of 100 ft away and they would still stay connected.,是,4,Michael Hemby,2021-11-29
US,B07594HZ6Y,R2GD1989O3CDIK,would and will buy again,Color:Black,"battery life great (it's still new) 🤞
<br>blue tooth connects perfectly 👍
<br>sound is ok ( just short of 5 stars) 👌
<br>and yes i would recommend this all though there are better ones
<br>you won't go wrong with this one i will buy another one to connect in sterio",是,4,Francisco gutierrez,2021-11-29
US,B07594HZ6Y,R1ZNNFF1JJJN5V,Good bluetooth speaker!,Color:Black,Excellent for the price!,否,5,Rosemary L.,2021-11-28
US,B07594HZ6Y,R3VTH3C19O5D8Z,Exellent little speaker,Color:Black,"I had to get something because my Macbook laptop's speakers went bad. Now I cannot stay without this guy. Have it with me to every camping trip. Small, light, LOUD enough for everything. Got good compliments about the sound quality from 'sound people'. It's actually my second one, because I lost the first one (on a camping trip lol). Had to get the same, didn't think about it twice.",是,5,P2,2021-11-28
US,B07594HZ6Y,R1A14D1GX10KBK,We in 2021. You have to do better.,Color:Black,I am really disappointed. I read all the comments even though the last one was in 2018. Majority had good things to say about the product. So I purchased Tribit Bluetooth speaker. Received it on Friday 11/26/21. Start charging the device that evening. Here it Sunday morning I look it's still showing red light. 1st it was blinking red. now it solid red light . This device is defected I waste my money. I'm so upset cause I did my research. Lesson learned.!,是,1,April S.,2021-11-28
US,B07594HZ6Y,RLLELNPWR4V6Y,Great speaker for size and price,Color:Black,For the size and price this is hard to beat. Loud with good sound and bass,是,5,Amazon Customer,2021-11-27
US,B07594HZ6Y,R2V8QN4FVCK3YS,Good little speaker.,Color:Black,Great sound for the size and price. It could easily drown out conversation in a smaller room.,是,5,Coopinion,2021-11-27
US,B07594HZ6Y,R2JQB9M8IISAK,Awesome sound small price!,Color:Black,"I use it with a mp3 player, it has more sound than I imagined.",是,5,Phyllis K. Russom,2021-11-27
US,B07594HZ6Y,R2V80TW7OEXZNJ,For the price...It works fine,Color:Black,Im using at jobsites and it works well enough. If you think you are getting a JBL or Bose equivalent you should know better. Im happy as well as my work partner that we have this to listen to our favorite music.,是,4,Michael Thoresen,2021-11-27
US,B07594HZ6Y,R2T1BW2ZX0UMLP,WILL NOT CHARGE,Color:Black,"Speaker has great sound and flawless connectivity, but will not charge making it useless due to ""battery low"" message blaring out even when connected to a power source. Returned the first device purchased because of this and am in the process of returning its replacement because of the same problem. Very disappointing.",是,1,Barbara T.,2021-11-27
US,B07594HZ6Y,R132LXC8N8RIVQ,Finally was able to get full affect battery life was awesome,Color:Black,Crisp clear sound no static noise this speaker died after 5 hours of continuous music I was very happy,是,5,Betty Johnson,2021-11-26
US,B07594HZ6Y,R3ULD3XP4NPI9T,Bluetooth Speaker,Color:Black,"Sounds Amazing, if your thinking of buying a small Bluetooth Speaker don't look any further this Ones AWESOME SOUND
<br>Goes Loud...",否,5,Angel (AB1),2021-11-26
US,B07594HZ6Y,R3L7PEBDL7YRGF,Great Sound,Color:Black,The sound is amazing and good bass,是,5,Tom Long,2021-11-26
US,B07594HZ6Y,RF0BT8TZG0GUY,Small but loud!,Color:Black,My old speaker died… so glad I chose this one. Very sturdy seems well made. Great sound. LOUD!!,是,5,cenglish,2021-11-26
US,B07594HZ6Y,R26D2PMKU5XYZN,"Sounds great, battery didn't last",Color:Black,The battery didn't last as long as posted the first time I used it.,是,4,Charles J. Kobee,2021-11-26
US,B07594HZ6Y,R3D83KK0HAT62I,My favorite Bluetooth device ever!!,Color:Black,Absolutely perfect for my Life style thank you very much! Small enough to not notice but powerful enough to hear around the house Grateful would be my best one word feeling for this.,否,5,Kevin,2021-11-25
US,B07594HZ6Y,RXG4O5FVUHQRC,Bluetooth connection was horrible wouldn't connect to my device.,Color:Black,"Sound quality was good, battery life was ok, Bluetooth connectivity was extremely horrible",是,5,Ky T.,2021-11-25
US,B07594HZ6Y,RXWSML4198T6H,Very impressed,Color:Black,Great sound in a little package. Like it a lot,是,5,Jeff Harting,2021-11-25
US,B07594HZ6Y,R2DZ25HRLEFT7N,Good enough - Great for the price,Color:Black,"I wasn't expecting concert hall volume or quality. I wanted 'decent'/better than my laptop speakers.
<br>Love that I can be watching a 'live' and carry the speaker to another room (or outside) and not miss anything.
<br>There is no equalizer but I can live with the pre-set.... A child of the 60's/70's I like a good amount of bass and this delivers.",是,4,Kwwl Rox,2021-11-25
US,B07594HZ6Y,RK2CM1EJVZAY4,Huge sound,Color:Black,"Very nice portable Bluetooth speaker, great sounds, lots of base and plenty of volume, connects quickly. You can even pair a second one with it.",是,5,Walter S.,2021-11-24
US,B07594HZ6Y,R2J0VS64FLZNEB,Very good sound quality for the price range.,Color:Black,"Surprisingly good sound quality, it is easy to use and can be placed almost anywhere.",是,4,Jeff,2021-11-23
US,B07594HZ6Y,RLGGW4VV3ULHU,Good deal for the price,Color:Black,"For convenience and portability, this is outstanding. When the volume is at or above 20%, it sounds surprisingly good. It starts to struggle with the lower frequencies the lower the volume. I needed it mainly as a source of background sound when power outlets wouldn’t always be available. If I’m honest, I even enjoyed placing it on my dashboard once and the result gave me the effect of riding in a car as a kid when there was only the one central speaker for the radio (or 8-Track).",是,4,deValcourt,2021-11-23
US,B078TH3PHL,R3C5TDTKUQ3JTD,Quality Sound!,Color:Blue,"I got this speaker mostly so I can hear the navigation from my cell phone when driving. In this capacity, it works fantastic! I had the volume turned up so loud in the car I actually had to turn it down!!
<br>
<br>Works great for pairing with my phone, too. Really easy since I had never done this before. I'm able to play my music selection from my phone easily,too.
<br>
<br>There's one issue that I haven't been able to figure out and it has nothing to do with this speaker. I've experienced it with another speaker, so I know it's something I haven't figured out how to do. The issue is when I turn on the speaker to talk to someone (some people I know don't speak very loudly and are hard to hear on my phone), I can hear them just great on my speaker, but then they can't hear me!! I have to turn off the speaker so they can hear me. Like I said, it's not the speaker or maybe it's something I haven't learned about how to do yet.",是,5,Helen K Jones,2021-11-22
US,B07594HZ6Y,R16IO4XZ1B6NLH,Great bass,Color:Black,"I had the version before this but it broke, i probably dropped it or something. Anyway i loved the one before this and honestly i saw this one said upgraded and didnt expect much. Wow. It really is upgraded, the bass is deeper and more clear, i use my phone with custom equalizer and this baby rocks. I am the type to have multiple subwoofers around my house because i love music and feeling it with bass and for a little device like this to actually make me feel the vibrations im impressed. Battery life is next to forever, even the older version i never really charged it. Only thing is its a little heavy, not heavy heavy but its definitely heavier than your cell phone, this is because of the long lasting battery. Fair trade off for me. Also bluetooth connects flawlessly",否,5,Will hunter,2021-11-22
US,B07594HZ6Y,R1A31HALSZE3UL,Incredible sound from a small speaker!,Color:Black,"I bought this to replace another small stereo Bluetooth speaker. I was amazed how much better it sounded, and I thought my old speaker was excellent. The stereo separation is really surprising for a single speaker and it pumps out the bass. I use it in my home office and haven't really cranked up the volume, but at low volume the sound is fantastic. I very seldom recommend products, but, I have no reservations recommending this product if you're looking for a budget based choice for a Bluetooth speaker.",是,5,romodesign1,2021-11-22
US,B07594HZ6Y,R1KZJP1WPQS3NY,Wow! Wow! Wow! I love this speaker,Color:Black,"Let start saying that I am an musician, being a musician gives you the ability to demand good sound and to identify bad sound on speaker and even on headphone.
<br>
<br>However, this speaker is just amazing for the price, is loud enough for a living room, it’s does a decent work outside places. The battery last forever ever and the Bluetooth connectivity is fast.
<br>
<br>Once again, for the price is the best speaker you will ever find on the market. It’s no perfect but it does a pretty good job",是,5,cristina3416,2021-11-22
US,B07594HZ6Y,R1MY9O6EP533NJ,Big sound from little speaker,Color:Black,"The headline says it all. Not the greatest for filling a big room with quality sound. I found that it sounds best in a small room where the soundwaves can bounce off the walls. The sound quality is not that great in a big room or outside. But for the price, I would say this is a great speaker. Plus it lasts forever!",是,5,Chad J Thomack,2021-11-22
US,B07594HZ6Y,R3H4KZ6C630HK7,Awesome sound for the price,Color:Black,"Great sound &amp; volume, especially for the price. Would highly recommend this little speaker.",是,5,WC,2021-11-21
US,B07594HZ6Y,R3NSZK7JLN4B0M,Great speaker,Color:Black,"I needed a speaker for dance practice, this one does the job well. Great sound from such a small device, very portable! I love it",是,5,Amazon Customer,2021-11-20
US,B07594HZ6Y,RP61CINAGZCVX,Works great to play music while getting ready in the mornings.,Color:Black,great to play music while getting ready in the mornings.,是,4,Callie Bryant,2021-11-20
US,B07594HZ6Y,R21S3QQTOVKA50,On/Off Button Stopped Working Properly,Color:Black,"The on/off button stopped working properly and now requires a really deep, long, hard press in order to turn the speaker off or on. It's the kind of long, hard, press that is painful to your finger or requires a tool (a pencil or toothbrush, something like that). I've had this speaker for a couple of years so this didn't become a problem until it was beyond the warranty period, and it has been good until now - good sound for the money. I was looking for a waterproof bluetooth speaker and it's done the job, I just expected it to last longer before breaking down. Don't expect to get much more than two or three years use out of this speaker.",是,2,J. B.,2021-11-20
US,B07594HZ6Y,R2OTE1QEWR1H3I,EXCELLANT SPEAKER...,Color:Black,MY OTHER TRIBIT OF SAME SIZE...FELL INTO MY COFFEE CUP AND SOAKED QUITE A WHILE...I TOOK IT APART...SPRAYED WD-40 IN IT(Water Displacement...Batch 40) it tried...but still very iffy to operate right...so I BOUGHT ANOTHER...GREAT...,是,5,Sparky,2021-11-19
US,B07594HZ6Y,R2QL8T0YU5RIYG,Bluetooth speaker,Color:Black,I like this Bluetooth speaker yes there is louder ones out there but this one fits in my pocket &amp; still be heard when working outside,是,5,G. A,2021-11-19
US,B07594HZ6Y,R2W6AUGOZD2OFK,I love this!,Color:Black,It works great. I use it during exercising and showering. The sound quality is great and I love the bass.,是,5,John,2021-11-19
US,B07594HZ6Y,RQ1YB7LXO58VV,Great little speaker!,Color:Black,"This little speaker is a gem.
<br>I'm not very good with technology but connecting it was easy and the sound is great.
<br>The price was good too.
<br>I highly recommend it.",是,5,Stephen Gehlert,2021-11-19
US,B07594HZ6Y,R1SHKQ4FNCBPLH,Ok for price,Color:Black,Great for the price,是,4,Annette D Britt,2021-11-19
US,B07594HZ6Y,R1EWI5IZ7XO0MZ,Signal range not even close to 100’,Color:Black,"Wanted this to have more distance from phone to speaker. Advertised 100’. Only about 15’ before it starts to cut out.
<br>Everything else is good but it do not meet me need at all.",是,3,Bay Devil,2021-11-19
US,B07594HZ6Y,R10JJ7YDU099Y8,Doesn’t work after 2 uses,Color:Black,Thought I had a winner with as many good reviews but it stopped working after 2 uses. Didn’t even use up the battery life. It plugs in and responds with red light. It doesn’t charge or cut on at all.,是,1,Israel,2021-11-19
US,B078TH3PHL,R3S8VL59HOWZIP,geat bang for the buck,Color:Blue,"recently purchased this for my wife to have music on the go, it synced right away, no issue and i am very impressed with the quality of the music. for a speaker of its size it does play very well and would recommend it to all. very happy",是,5,PL,2021-11-18
US,B07594HZ6Y,R2OATZ4V98YQ8H,Works great,Color:Black,For such a little speaker it works great. Connects superbfast to my phone and the sound quality is excellent for its size. High recommendation!,是,5,Review'd,2021-11-18
US,B07594HZ6Y,RWUNKKLQMQSNP,Bought for a gift,Color:Black,Checked it out before giving and worked really well. I have no idea how battery lasts,是,5,Granny57,2021-11-18
US,B07594HZ6Y,R34THDRF0AA4BY,BEST SMALL SPEAKER EVER,Color:Black,All is great except the battery should last longer aside from that it is excellent,是,5,Nicolas Ramon,2021-11-18
US,B07594HZ6Y,R1KHO6RA6GWESY,"Eh, it's not bad",Color:Black,"Sounds good for the price. Connected to two of my devices with no help from me, so I was really pleased with that. But the range is about four feet. NOT happy with that.",是,3,Vagabond Stillwater,2021-11-18
US,B07594HZ6Y,R1TL7QATE3FRHH,Great sound,Color:Black,Great sound for its size.,是,5,KOlson,2021-11-17
US,B07594HZ6Y,R3OV9JXUZ57PIL,Excellent value,Color:Black,Excellent value,是,5,Amazon Customer,2021-11-17
US,B07594HZ6Y,RTFLDI07L3S4V,Great speaker,Color:Black,"Great sound, has plenty power for its size.",是,5,1huskerfan66,2021-11-17
US,B07594HZ6Y,R1MGJHWEPZG2RF,Good for the car,Color:Black,This one is not bad but the next model up (about $60) provides much better sound in my opinion,是,4,Mighty Joe,2021-11-17
US,B078TH3PHL,R3VH88MY04O04V,Sound quality is pretty good for little body. But charging port went broke after 18 mo.,Color:Blue,"Like it's potable, good quality of sound, easy to use. Sadly only lasted 18 mo. The charging port quit on me, can no longer charge up... :(",是,4,MC,2021-11-16
US,B07594HZ6Y,R2GQJ1CNKFLS8P,"Decent speaker, accept",Color:Black,"Power connector on first speaker failed (the unit was two years old), making the speaker useless. I replaced it with an identical speaker",是,2,Idaho Mountains,2021-11-16
US,B07594HZ6Y,R2LDW7V7V4DCBP,Works good but with one problem,Color:Black,Sound quality is good when I want to use it if I want to loud music though but that’s not why I have it I bought it to use so I could hear my GPS better the only problem is is it goes in the auto shut down if there is no sound for 15 to 20 minutes normally this isn’t a problem as I am a local Uber driver but when I do get out on the interstate for a longer trip by the time I get to the airport it is shut off,是,1,Amazon Customer,2021-11-16
US,B07594HZ6Y,R1TXUF1N7KHGKJ,Speaker is used as a TV speaker,Color:Black,"I use the speaker as a TV speaker in a large room, next to my chair, so I don't have to turn the TV volume up too much. It works great and the bluetooth connectivity is trouble free.",是,5,Pete,2021-11-15
US,B07594HZ6Y,R3246OT7GTXMI7,Nice speaker with good price,Color:Black,"It's overall a good speaker, easy to use and good connectivity.
<br>However, the cover of charge port is very hard to open if you close it properly, and the battery runs out very quickly, it can run less than 3 hours even it's fully charged.
<br>
<br>If you are looking for a speaker at home, it's a good choice, but if you want to use it outdoor, I wouldn't recommend.",否,4,Julia shawms,2021-11-15
US,B07594HZ6Y,R1BLOF18RV1RPH,It’s decent.,Color:Black,It’s an okay speaker. Not as loud as id like and the battery life is meh. I wouldn’t repurchase lol.,是,3,Jessica Hurl,2021-11-15
US,B07594HZ6Y,R3VX9ZK53JN0PO,The price 💚 the speaker 💚,Color:Black,Your browser does not support HTML5 video.    &nbsp;it’s good 10/10 big fan umm i love it honestly it was a decent price and i got a decent speaker it’s good i like,是,5,kt,2021-11-13
US,B07594HZ6Y,R29GJ3H938WUSZ,very nice speaker.,Color:Black,one solid speaker,是,4,J W,2021-11-13
US,B07594HZ6Y,R1OSM2V56Y09UA,Simply excellent for this price point,Color:Black,"I bought this speaker for roughly $30, combining a lightning deal with a coupon, but I would have easily paid more now that I've heard this thing. I have owned several bluetooth speakers over the years in the $25-$50 price range, and this is by far my favorite. (I expected to enjoy it more than other no-name brands I've experimented with over the years but I even enjoy it more than my Anker products). The sound is clean: the instruments sound like what they are (drums and cymbals are particularly reproduced nicely), voice is crisp, bass is resonant, and it's plenty loud for my purposes. Other speakers I've owned have sacrificed clarity by trying to deliver on bass, have had annoying power up and power off sounds* (my least favorite features, always), and I just sort of suffered through thinking I had to at this price point. Not anymore. This is everything I am looking for in a speaker at this price point.
<br>
<br>*There's still a power up and power off sound, and I wish speakers didn't do this, but of all the speakers I've owned at this price point, this is the least annoying little song of them all.",否,5,Adidem,2021-11-12
US,B07594HZ6Y,R39ZTHH885J79K,Best Bluetooth Speaker under $50,Color:Black,It sounds great for such a small speaker and stays connected up to 50’.,是,5,David J Miller,2021-11-12
US,B07594HZ6Y,R1DJ21IRMLQXCS,Mini speaker,Color:Black,Sounds great just wished it was louder.,是,4,Nicole Saxton,2021-11-12
US,B07594HZ6Y,R3JA9YTEIOOH1N,DIFFICULT TO USE,Color:Black,This item stopped pairing after only one use. You basically have to re-discover and re-pair the device each time you use it.,是,1,Erin Rado - Ravensdaughter,2021-11-12
US,B07594HZ6Y,R11MWR0BHE3I4V,Great sound for it's size,Color:Black,Great sound in a small package.good price point.put two together for awesome sound,是,5,dave baunoch,2021-11-11
US,B07594HZ6Y,R1EQZ1EQYR2J1P,I love everything about this speaker.,Color:Black,I use this at work and it's been great.,是,5,Natasha Roggenkamp,2021-11-10
US,B07594HZ6Y,R1TWAL1FD2TYLK,Great sound,Color:Black,Very good sound and easy to set up,是,5,KCD,2021-11-10
US,B07594HZ6Y,R11DX4JYL3S5P9,Is Great 👍,Color:Black,Is perfect great sound 👌 and loud,是,5,Basili Cosmo,2021-11-10
US,B07594HZ6Y,RPR4JCRYF2WM6,Terrific speaker,Color:Black,Using everyday in my classroom,是,5,Janice Trojanowski,2021-11-10
US,B07594HZ6Y,R3C91C6H1VBRU5,Bought two both quit working after a couple of weeks,Color:Black,"I would have given it 4 stars when I first purchased them, Had good sound. Now less than a month after purchasing, one will not hold a charge and battery dies after one hour, the other one will not charge at all no matter how long you charge it nothing happens.",是,1,Amazon Customer,2021-11-10
US,B07594HZ6Y,RO5NM34ANHWHZ,Great little speaker,Color:Black,Use this in my kitchen while cooking and has great sound to listen to Bil Gebhardt or Tony Evans as well as any podcasts and pandora music. Very happy with this product! Easy set up and good battery life as well.,否,5,Buckeye,2021-11-09
US,B07594HZ6Y,R248WE88Y5PIS8,One of the nicest little portable speakers that I have ever listened to,Color:Black,"I am an artist and generally put in my ear buds and work for hours on end. Art and music go hand in hand. Unfortunately for me, this meant I totally blocked out the entire world around me, including my family. My family just wasn't happy. So I took a chance on this little speaker. This speaker has not only kept me happy, but my family seems to prefer it over all of the other noise that is blasted at us constantly. Now we don't always agree on the type of music, but we all agree that that Tribit has made everyone's day much better.
<br>
<br>I will add that the tone, and clarity are spot on no matter rhe volume or type of music. What a dynamic piece of technology! Have a most blessed day and Rock o n!!!!!!",是,5,Colorista#1,2021-11-09
US,B07594HZ6Y,R4HSX1TN47SYU,BASS!,Color:Black,Good quality sound with great bass. Picked up 2nd one and together sound is incredible. Can't beat the quality for the price.,是,5,The K-Man,2021-11-09
US,B07594HZ6Y,R21QXNV5CLYV7K,"Amazingly easy connection, !!!",Color:Black,"There is nothing to dislike, this is a wonderful product!!",是,5,Ray A.,2021-11-09
US,B07594HZ6Y,RC7MLMVKV2SM,Good value,Color:Black,Good speaker for the money. Kind of wish it was a bit louder but still good.,是,3,Amazon Customer,2021-11-09
US,B07594HZ6Y,R3P7GIFUZBDY7X,Great little speaker,Color:Black,"I was pleasantly surprised by the sound quality given the price, as well as the volume. It works great in a bathroom or on a picnic.",是,5,Candigirl1968,2021-11-08
US,B07594HZ6Y,R16DCNE9B25XSU,Well worth the $,Color:Black,No lies in this listing. Quality and sound is good. Glad I bought it.,是,5,dobiedoo,2021-11-08
US,B07594HZ6Y,R33IDDMR08GK6Y,Perfect,Color:Black,"The media could not be loaded.      &nbsp;My video is a little messed up cause of my phone but, I love this product. Gets SOOO loud for this tiny but mighty speaker, also has good bass with very clear sound! Just buy it!",是,5,Jaden Granberry,2021-11-08
US,B07594HZ6Y,RV3HAH687B9PG,The only speaker you will need,Color:Black,Awesome product. Waterproof. Sound is outstanding. Small enough for travel. Great for my kayak. So unbelievably pleased with this product that I may give it as a gift for the holidays.,是,5,Kris M,2021-11-07
US,B07594HZ6Y,R2SFVLVZV4HFY9,tribit speaker,Color:Black,look real good I hope that hold this way for some time,是,5,larouco,2021-11-07
US,B07594HZ6Y,R251OC6V9T91DB,So far so good!,Color:Black,I love it! It’s small but super loud. The charge is great and long lasting! I have had it for a month or so and it’s doing good.,是,5,Ori,2021-11-07
US,B07594HZ6Y,R1VDNM4TWEOC9P,Wirecutter's choice,Color:Black,Bought this because Wirecutter said it is the best 'budget' speaker and had a coupon to get it even cheaper than usual. Works fine. Sounds great on the jobsite and in the work van. And is cheap enough that you don't feel like you need to baby it.,是,5,AKFletch,2021-11-07
US,B07594HZ6Y,R3L9USO8MWF2NK,Little powerhouse!,Color:Black,Love this little speaker! Connects easily &amp; it has a great sound with a very loud volume. I can still hear what I'm listening to even when drying my dog outside.,是,5,L. Foster,2021-11-07
US,B07594HZ6Y,R1A2IBAPTWFBP8,Cent for cent the best product EVER!,Color:Black,"I bought the speaker with the Amazon refurbished program for about $20. This is hands down the best product for the amount I paid. Great sound, lasts forever, super portable, and is pool-friendly. Can't ask for more.",是,5,Henry L,2021-11-06
US,B07594HZ6Y,R3GK8KJI08GT2T,Works great!,Color:Black,"Right out of the box this speaker easily connected to my iPhone and iPad. There is a deep, good sound for both speakers and music. It feels solidly built. My only regret is that I waited too long to order it; I should have done it sooner.",是,5,lapackco,2021-11-06
US,B07594HZ6Y,R12DUENC2YGANY,Dependable and convenient,Color:Black,"Great deal for the money. Bluetooth connectivity is excellent, stereo mode is very dependable. You won’t get Bose sound quality, but not paying near the price. Great units for camping, beach, or anywhere looking for decent sound quality convenience.",是,5,Jake,2021-11-05
US,B07594HZ6Y,R222V5JTLJHUNE,Great for the price,Color:Black,"I bought this speaker in 2018 to kayak with. I’ve used it every kayak season and it has really exceeded my expectations. It’s sat in water, been splashed and rained on and it still sounds great. I use it at home too. It’s just a great speaker for the price. I would definitely buy this product again.",是,5,Amber W,2021-11-05
US,B07594HZ6Y,R3K2MCCCZNHG2,Good speaker,Color:Black,Speaker is pretty good for the most part. It's not quite loud enough for my taste but it does the job.,是,3,Juniper,2021-11-05
US,B07594HZ6Y,RIAJI6NJ7LTWZ,Buy this now!,Color:Black,The media could not be loaded.      &nbsp;The sound on this little thing is beyond my expectations! You won’t regret purchasing this!,是,5,Sara Larson,2021-11-04
US,B07594HZ6Y,R2TRYNBLPFPPJ6,Awesome,Color:Black,Would recommend great price and sounds great,是,5,vickie,2021-11-03
US,B07594HZ6Y,RAPXJ18VHFGA8,"Little speaker, Big sound",Color:Black,"I was really impressed with this little speaker! Also the fact that it was stereo surprised me, although being that the speakers themselves are really close, so the effect of the stereo was minimal. So far, I love it. It's small in size, very portable, and plays for hours.",是,5,jd1249,2021-11-03
US,B07594HZ6Y,R1FS4MHS508GZV,Not as waterproof as advertized,Color:Black,"We used this speaker in our bathroom and it served us well for many months. That is, until it accidentally got dropped into the tub. The charging door was closed properly however some water appears to have gotten in. Now it's dead, won't turn on or charge.",是,2,Andrea,2021-11-03
US,B07594HZ6Y,R2T4ZSSYP6RRO3,GREAT SOUND,Color:Black,I LIKED THAT IT WAS EXACTLY WHAT WAS EXPECTED. NOT SURE ABOUT THE BATTERY LIFE AS IT WAS A GIFT BUT IT ARRIVED CHARGED. RECIPIENT WAS VERY HAPPY.,是,5,Deydey,2021-11-02
US,B07594HZ6Y,R3EDMDWDYSJ4DT,Sounds awesome!,Color:Black,Definitely a must buy. Sounds amazing.,是,5,Tara Wilson,2021-11-02
US,B07594HZ6Y,R38AL2NAMCEYVH,Bad buy! Weak Bluetooth,Color:Black,The sound starts cutting off if I move 11 footsteps away from the source.,是,2,Farmer,2021-11-02
US,B07594HZ6Y,R28S7V4V88QJ7G,So good I've bought over 8 of these as gifts to family & friends.,Color:Black,"I have bought over 8 of these, some in blue color, and I just don't think they could be beat. I use it for our shower, outdoor events, and even when I'm driving in our older car which doesn't have auxiliary nor Bluetooth capability. The bass is GREAT! Battery life seems unmatched, with over 20 hours!?? I've compared this to the very expensive Bose Soundlink Mini 2 that is roughly the same size... of course the sound was better on the Bose one, but the Bose was not waterproof/resistant, and the value was horrible compared to this one. It was close enough. The bass was close, but the highs were weaker. But in most situations, one won't notice the difference. Again, it's a no brainer... would you rather have 6-7 of these with great bass or one Bose speaker with better treble/mids/highs? I'd rather have 6-7 of these!",是,5,HungryD,2021-11-01
US,B078TH3PHL,R2ZR73MLW38J6K,It does a great job,Color:Blue,I love it it does the job,是,5,Ricky T Walker,2021-11-01
US,B07594HZ6Y,R2ADL4QA3TL4R4,Sound,Color:Black,,是,5,Martha E Marple,2021-11-01
US,B07594HZ6Y,R1I2TQFQH3I6TZ,Pretty mediocre,Color:Black,Pretty mediocre,是,3,Sudhir M.,2021-11-01
US,B07594HZ6Y,R3U7PO8RP98UD1,"The charging port died before we even had it a month. DON""T BUY",Color:Black,I disliked that the charging port broke in less then a month.,是,1,Lorraine Powers,2021-11-01
US,B07594HZ6Y,R2VKEVIUZIU2RE,Junk,Color:Black,Battery lasted 10 hours with a full charge,是,1,Craig M.,2021-10-31
US,B07594HZ6Y,R1VRO4WUSASQ8,Great sound for the price!!,Color:Black,I really have no complaints this is a small speaker that packs a punch with good all around sound for the price . I would buy again for sure 👍,是,4,Amazon Customer,2021-10-29
US,B07594HZ6Y,RLZEHUD5U7MDC,Pure connection,Color:Black,"Very pure and low range , lose connection if there's object between your device and the speaker , i love the sound quality very clear and loud",是,2,Amazon Customer,2021-10-29
US,B07594HZ6Y,RR0KY8HD9EBC8,Audio doesn't work right out the box,Color:Black,"I feel ripped off, I contact Amazon support and they can't help me. I feel like this seller ripped me off for my money. I order this speaker and get it only for it to be defective. How awesome",是,1,Adrian Cuevas,2021-10-29
US,B07594HZ6Y,R1WAUYJNOFQCJV,Great!,Color:Black,"Well balanced sound, long lasting battery and good material quality. Highly recommended CS, quick reply and solved everything.",是,5,Ricardo Gomez,2021-10-28
