"author","authorIsChannelOwner","channelId","channelName","channelUrl","channelUsername","cid","comment","comments","commentsCount","commentsTurnedOff","date","descriptionLinks/0/text","descriptionLinks/0/url","descriptionLinks/1/text","descriptionLinks/1/url","descriptionLinks/2/text","descriptionLinks/2/url","descriptionLinks/3/text","descriptionLinks/3/url","duration","hasCreatorHeart","hashtags/0","hashtags/1","hashtags/2","id","input","isMonetized","likes","location","numberOfSubscribers","pageUrl","publishedTimeText","replyCount","replyToCid","subtitles","text","thumbnailUrl","title","type","url","videoId","viewCount","voteCount"
"@rajunagwanshi7353","false",,,,,"UgyRS78fil1PoyPA_2h4AaABAg","Questo è fantastico, lo consiglierei sicuramente a chiunque.",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@HAX_012","false",,,,,"UgwOQrkccxQAVT5oXyF4AaABAg","Video ben fatto! Adoro la quantità di lavoro che hai dedicato al montaggio.",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@elismirtus5195","false",,,,,"UgxVJJO_8dRdTwnzYHN4AaABAg","Woow super ❤👍👍👍👍🌹",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@XTOMCICOS","true",,,,,"UgyrPNUKC9oN6l2ICNd4AaABAg","Like & subscribe thanks!",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@rimpalthakur1046","false",,,,,"UgzV6s99GN456VBsUCV4AaABAg","Meraviglioso, una clip davvero fantastica! Lo adoro!!!",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@sureshsolanki1923","false",,,,,"UgzCcQkwUFu4H0QfSMR4AaABAg","Sono così grato per questo video.",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@M1NX_gameg_","false",,,,,"UgzF4pikCf75iPd-3Md4AaABAg","Sorprendente! Aspetto il prossimo tuo video.",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@DjRavi_king_84","false",,,,,"UgxUBCuEgNJ1gxOtafd4AaABAg","Bel lavoro. Video davvero interessante.",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@giannileopardo7802","false",,,,,"UgxCpJlzkhoPms6UU8x4AaABAg","e stato. bellissimo il. video❤❤😊",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@AjayAjayBhai-jf1ro","false",,,,,"UgzcEoW_sQavh7WGDmR4AaABAg","Questo è davvero sorprendente.",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@Comedy_bhai_00000","false",,,,,"UgzA-XCDcaKENOKmKUZ4AaABAg","Lo sto ripetendo da tutto il giorno.",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@giannileopardo7802","false",,,,,"UgylrEZwy_sJ6J9NYRl4AaABAg","che. bei video che fai❤😂🎉😢😮😅😊",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@VikasKumar-yf2tr","false",,,,,"Ugzpchp8psB_9JQYVqx4AaABAg","È bello quando le persone non rovinano i propri video con numerose pubblicità.",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@BuluKumer","false",,,,,"Ugw7BF421YcQNnPUS2N4AaABAg","Meglio di così nessuno può ottenere. )",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@VijayLodhiraj","false",,,,,"UgzX-kt2sh7MpRM2UGh4AaABAg","Spero che non sia l'ultima volta che produci qualcosa del genere.",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@TechNuovo","true",,,,,"UgzCWcqKeTgAMj7FFRN4AaABAg.A9H6ULwY1IsA9HyITluBIa","Yeah maybe. Charge 5/Flip 6. Something like that.",,"2",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=9G2gBwTTZqI","5 months ago","0","UgzCWcqKeTgAMj7FFRN4AaABAg",,,,"The TRIBIT StormBox 2 Is The ONLY Travel Speaker You Need","reply",,"9G2gBwTTZqI",,"0"
"@ChigzTech","true",,,,,"UgyGqC1TRrUp_veBaP14AaABAg.A61ZmTjABShA61aLtNoCeN","Got any favourites?",,"14",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Dwadx3Andi8","8 months ago","0","UgyGqC1TRrUp_veBaP14AaABAg",,,,"Mind-Blowing Tech of July 2024  - EP#93 - Latest Gadgets You Must See!","reply",,"Dwadx3Andi8",,"0"
"@ROZLAN-v4n","false",,,,,"Ugz7f_CVl1XayTVa7CJ4AaABAg.AB95IL8_rzkAGAG77JBQBL","Bass",,"8",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=e2hKaHSBkt8&t=174s","2 days ago","0","Ugz7f_CVl1XayTVa7CJ4AaABAg",,,,"Tribit StormBox 2 - Affordable JBL Alternative? The Mighty Speaker!","reply",,"e2hKaHSBkt8",,"1"
"@martinKingFB","false",,,,,"Ugz7f_CVl1XayTVa7CJ4AaABAg.AB95IL8_rzkAGAyVd8okUG","@ROZLAN-v4n  thanks it was my bloody phone not me 😅🤣🙏🏻",,"8",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=e2hKaHSBkt8&t=174s","2 days ago","0","Ugz7f_CVl1XayTVa7CJ4AaABAg",,,,"Tribit StormBox 2 - Affordable JBL Alternative? The Mighty Speaker!","reply",,"e2hKaHSBkt8",,"0"
"@AudioTechniker1","true",,,,,"UgxFWjTQzQcUPzUncGF4AaABAg.AC9qr7Q0GBfACENuYB_Jy8","Hey 👋 

Ja kann sie",,"10",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=yOAnHd6t_K4","3 months ago","0","UgxFWjTQzQcUPzUncGF4AaABAg",,,,"Tribit StormBox 2 Erster Eindruck und Soundcheck","reply",,"yOAnHd6t_K4",,"0"
"@techroomuk","true",,,,,"UgwGcMdLnvpVqWye04Z4AaABAg.A6ra5n-ESgaA731PnXotUu","I haven't tested the jbl but this one is really good",,"2",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=VnNzMxlDaDA","7 months ago","0","UgwGcMdLnvpVqWye04Z4AaABAg",,,,"Tribit StormBox 2 | Unboxing & Review","reply",,"VnNzMxlDaDA",,"0"
"@sudarshanmudi7540","false",,,,,"UgzRypGxLpDaUQvtYhJ4AaABAg","Quale sarà l'argomento del tuo prossimo video?",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@RaviKumar-mp2zn","false",,,,,"UgzvaX7LbGg6mFY_LI14AaABAg","Dovresti abilitare anche l'abbonamento a pagamento.",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@PllbTinsukia","false",,,,,"Ugy3uHCzkxX8-QOlEBl4AaABAg","Continuate a macinare, avete capito!",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","9 months ago","0",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@giannileopardo7802","false",,,,,"UgypdWA3TlCPyjmXJfN4AaABAg","mi  saluti  elis  martina  e    basta  ho  trovato  un  bel   cinghiale  hai   capito  tommy❤😂🎉😢😮😅😊❤😂🎉😢😮😅😊❤😂🎉😢😮😅😊",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","8 months ago","1",,,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","comment",,"67GySjz9RPU",,"0"
"@ChigzTech","true",,,,,"Ugyq3LumbYfUtGUNMMZ4AaABAg.A61YfCbSoh6A61aIhUwQ8Q","Thanks, mate! Really glad you enjoyed the video and found it helpful.",,"14",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Dwadx3Andi8","8 months ago","0","Ugyq3LumbYfUtGUNMMZ4AaABAg",,,,"Mind-Blowing Tech of July 2024  - EP#93 - Latest Gadgets You Must See!","reply",,"Dwadx3Andi8",,"0"
"@Genkuro","false",,,,,"Ugyor5tIM8Mt7b0aiQJ4AaABAg.AACstqKSKWUADhibmabs8q","Both are great. But I personally choose the Tribit Stormbox 2 for its 360 sound, XBass, and aesthetic.",,"8",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=e2hKaHSBkt8&t=174s","2 months ago","0","Ugyor5tIM8Mt7b0aiQJ4AaABAg",,,,"Tribit StormBox 2 - Affordable JBL Alternative? The Mighty Speaker!","reply",,"e2hKaHSBkt8",,"0"
"@ChigzTech","true",,,,,"Ugw6YvmxXGAyMKbyFox4AaABAg.A61f4R_gcczA62EbZdA1jB","Sent you a dm, cheers!",,"14",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Dwadx3Andi8","8 months ago","0","Ugw6YvmxXGAyMKbyFox4AaABAg",,,,"Mind-Blowing Tech of July 2024  - EP#93 - Latest Gadgets You Must See!","reply",,"Dwadx3Andi8",,"0"
"@XTOMCICOS","true",,,,,"UgypdWA3TlCPyjmXJfN4AaABAg.A5uqjGURz-TA5ur2tv7muy","Sei Petra? Certo te li saluto!",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=67GySjz9RPU&t=71s","8 months ago","0","UgypdWA3TlCPyjmXJfN4AaABAg",,,,"TRIBIT STORMBOX 2 - THE SMALLEST AND POWERFUL BLUETOOTH SPEAKER - FULL TEST","reply",,"67GySjz9RPU",,"0"
,,"UCmcLROMc5KV6fWTexA_JH5A","Tech Room UK","https://www.youtube.com/@techroomuk","techroomuk",,,,"0","false","2024-10-25T23:17:03.000Z","#tribit","https://www.youtube.com/hashtag/tribit","#earbuds","https://www.youtube.com/hashtag/earbuds","#earbudsreview","https://www.youtube.com/hashtag/earbudsreview","#wirelessearbuds","https://www.youtube.com/hashtag/wirelessearbuds","00:05:57",,"#tribit","#wirelessearbuds","#earbudsreview","aw-T1845RGA","https://www.youtube.com/watch?v=aw-T1845RGA",,"146",,"95400",,,,,,"Tribit OpenGo Earbuds | Unboxing & Showcase
#tribit #earbuds #earbudsreview #wirelessearbuds 

Buy it now : 

Contact : techroomuk@gmail.com","https://i.ytimg.com/vi/aw-T1845RGA/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGGUgWChXMA8=&rs=AOn4CLDUIHXm1gSE3yn4rHaheKagzeHQYQ","Tribit OpenGo Earbuds | Unboxing & Showcase","video","https://www.youtube.com/watch?v=aw-T1845RGA",,"2505",
"@alexislensvaleryjunior4419","false",,,,,"UgyTmo-d7f1foyEsrT14AaABAg","On est là mon claude 👍",,"12",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=YCXAGDdc_bE","5 months ago","0",,,,,"TRIBIT OpenGo : Les Meilleurs Écouteurs à Oreille Ouverte ? Test & Avis","comment",,"YCXAGDdc_bE",,"0"
"@emedykawaya2432","false",,,,,"UgwOIx1xf7dokVbzl3J4AaABAg","Suis déjà là mon glaude, tu me donnes envie de les acheter... Merci pour la vidéo et je les kiffe déjà.",,"12",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=YCXAGDdc_bE","5 months ago (edited)","0",,,,,"TRIBIT OpenGo : Les Meilleurs Écouteurs à Oreille Ouverte ? Test & Avis","comment",,"YCXAGDdc_bE",,"0"
"@tonio91390","false",,,,,"UgxYaJsNN9NJ1TWD67N4AaABAg","Sa diversifie 🙂 les produits test 👍",,"12",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=YCXAGDdc_bE","5 months ago","0",,,,,"TRIBIT OpenGo : Les Meilleurs Écouteurs à Oreille Ouverte ? Test & Avis","comment",,"YCXAGDdc_bE",,"0"
"@vinceleretrogameur6298","false",,,,,"UgxdVj4Zsd2iviQHO2V4AaABAg","Génial 👍",,"12",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=YCXAGDdc_bE","5 months ago","0",,,,,"TRIBIT OpenGo : Les Meilleurs Écouteurs à Oreille Ouverte ? Test & Avis","comment",,"YCXAGDdc_bE",,"0"
"@yacgaming4845","false",,,,,"Ugy_EqBqyAqZ71_tpQd4AaABAg","super video mon ami bravo ^^",,"12",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=YCXAGDdc_bE","5 months ago","0",,,,,"TRIBIT OpenGo : Les Meilleurs Écouteurs à Oreille Ouverte ? Test & Avis","comment",,"YCXAGDdc_bE",,"0"
"@AleisterJoTV","false",,,,,"Ugz6r-KaILRnMkUXD3l4AaABAg","Nan t'es trop rapide mon glaude, t'es trop fort !",,"12",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=YCXAGDdc_bE","5 months ago","0",,,,,"TRIBIT OpenGo : Les Meilleurs Écouteurs à Oreille Ouverte ? Test & Avis","comment",,"YCXAGDdc_bE",,"0"
"@Louisleptitbelge","false",,,,,"UgxTTLheVj6p4Ww38UZ4AaABAg","sympa ces écouteur à oreille ouvert mon glaude, ça doit être bien pour la course à pied et pour d'autre sport. je like l'ami",,"12",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=YCXAGDdc_bE","5 months ago","0",,,,,"TRIBIT OpenGo : Les Meilleurs Écouteurs à Oreille Ouverte ? Test & Avis","comment",,"YCXAGDdc_bE",,"0"
"@VincentVinTech","false",,,,,"UgymqY3Zt2v509_h4eJ4AaABAg","Salut ! j'aime beaucoup ce genre d'écouteur , je m'en sert pas mal pour courir ca permet de ne pas etre coupé du monde extérieur",,"12",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=YCXAGDdc_bE","5 months ago (edited)","1",,,,,"TRIBIT OpenGo : Les Meilleurs Écouteurs à Oreille Ouverte ? Test & Avis","comment",,"YCXAGDdc_bE",,"0"
"@mokisan","false",,,,,"UgyANh7pWYl0Alr90dR4AaABAg","Only review of this. Well i am learning French so i guess this helps 😂 although i understood like only 0.01% 

Thank you for the video by the way 👍",,"12",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=YCXAGDdc_bE","5 months ago","0",,,,,"TRIBIT OpenGo : Les Meilleurs Écouteurs à Oreille Ouverte ? Test & Avis","comment",,"YCXAGDdc_bE",,"0"
"@dirceuantoniomarinho7452","false",,,,,"UgxonsxEVQRP5DFtwFN4AaABAg","Hello bonjour j'ai un casque a conduction osseuse et quand j'utilize cet apareille en faisant du sport comme par example avec un rameur on écoute plus rien... Merci!",,"12",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=YCXAGDdc_bE","3 weeks ago","0",,,,,"TRIBIT OpenGo : Les Meilleurs Écouteurs à Oreille Ouverte ? Test & Avis","comment",,"YCXAGDdc_bE",,"0"
"@ttdu70","false",,,,,"UgyWguoI6UhZMcJNrYt4AaABAg","Vivement le test de la stormbox blast 2 je suis choqué par le prix si bas",,"12",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=YCXAGDdc_bE","5 months ago","0",,,,,"TRIBIT OpenGo : Les Meilleurs Écouteurs à Oreille Ouverte ? Test & Avis","comment",,"YCXAGDdc_bE",,"0"
"@DirtyLama","true",,,,,"UgymqY3Zt2v509_h4eJ4AaABAg.A9exRWVvBW5A9hbiNrge-W","Totalement d'accord, pour ma part je préfère",,"12",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=YCXAGDdc_bE","5 months ago","0","UgymqY3Zt2v509_h4eJ4AaABAg",,,,"TRIBIT OpenGo : Les Meilleurs Écouteurs à Oreille Ouverte ? Test & Avis","reply",,"YCXAGDdc_bE",,"0"
"@jaimonga420","false",,,,,"UgxUJ5azWDjiYLekrpx4AaABAg","I heard the call quality is not that good in these ones, do you recommend these or anything else in the same budget?",,"2",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/shorts/tRjM__zX5w8","3 months ago","1",,,,,"We unboxed the TRIBIT OpenGo Earbuds","comment",,"tRjM__zX5w8",,"1"
"@paulhill1379","false",,,,,"UgwVn1DzGlW_sz7il_l4AaABAg","Looks good 👍",,"8",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/shorts/UhJN4hGXlhw","2 months ago","2",,,,,"Mind-Blowing 200W BT Speaker:  Tribit Stormbox Blast 2","comment",,"UhJN4hGXlhw",,"1"
"@scatmankabira3822","false",,,,,"UgxSUNA5XrR5-3RUB1x4AaABAg","So chigs is chigs bhai 😊",,"8",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/shorts/UhJN4hGXlhw","2 months ago","2",,,,,"Mind-Blowing 200W BT Speaker:  Tribit Stormbox Blast 2","comment",,"UhJN4hGXlhw",,"2"
"@LIVEWIREMEDIAENT","false",,,,,"Ugze3ThIi6IG5AXKRX94AaABAg","They make great stuff for the price...",,"8",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/shorts/UhJN4hGXlhw","2 months ago","1",,,,,"Mind-Blowing 200W BT Speaker:  Tribit Stormbox Blast 2","comment",,"UhJN4hGXlhw",,"1"
"@GALAAK","false",,,,,"UgxJjwW9hdbgHqDzEBt4AaABAg","on peut en trouver en magasin ?",,"2",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=JBG2bNzVNlU","2 months ago","1",,,,,"TRIBIT OpenGo ! La Conduction Aérienne pour quelle Qualité ?","comment",,"JBG2bNzVNlU",,"0"
"@ChigzTech","true",,,,,"UgzC1-oqfH5xkx-mL0p4AaABAg.A61ZxrT_LNHA61aEhcJjo8","Glad to hear, thanks 👍",,"14",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Dwadx3Andi8","8 months ago","0","UgzC1-oqfH5xkx-mL0p4AaABAg",,,,"Mind-Blowing Tech of July 2024  - EP#93 - Latest Gadgets You Must See!","reply",,"Dwadx3Andi8",,"1"
"@DHRME","true",,,,,"UgwSyFKxSpbf-mV4Vzt4AaABAg","Thanks to Shokz for sponsoring this video!

Check out Shokz Black Friday offers (Up to 32% off!)",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","1",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"6"
"@airjohnpro","false",,,,,"UgzZSl7skaTWyHQ6MVJ4AaABAg","Due to the way you incorporated the sponsor, this video was very confusing. I normally enjoy your videos and understand your feelings and picks, but this was a confusing mess. Please keep sponsored content clearly separated.",,"65",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","4",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"15"
"@erkanvural3621","false",,,,,"Ugw0ELdze0QEQ2w8JzR4AaABAg","why didnt you guys add any ear clip buds? not considered as open buds :) but still amazing video tho, appreciated.. this channel worth of 299k subsriber minimum . hope to see grow more. long time been here watcing yoıu. keep up good works",,"65",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","3",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"7"
"@TravellerI5","false",,,,,"UgxGg-KXWvKkL4m1CEJ4AaABAg","Liberty 4 pro review please",,"65",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"1"
"@TJ_Gonser","false",,,,,"UgwIpjvXFNHGuUSMcpR4AaABAg","Tozo open ear is goated",,"65",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","1",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"3"
"@AndrewJohnYoung","false",,,,,"UgzrW4lRl4s1l85NSsJ4AaABAg","Bought the Baseus Eli sport 1, they're really good but hurts my ears, aside from that, it was perfect also due to the multi point. Bought also the Tozo Open ego which was a perfect fit for my ears and loved the battery life and sound, sadly I realized I really wanted the multipoint feature which it lacked. So in the end I bought another pair of Tozo O2 Open ear buds (cause my first pair was given to my son for his online school). Hoping I can live with the obstruction to my reading eyeglasses

Note: bought each and every pair because of your awesome reviews. Sadly no return policies here in the Philippines but that's the price I have to pay for my search for an affordable open ear buds",,"65",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago (edited)","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"3"
"@abyrocky6349","false",,,,,"UgzE9E7dpc3-QiBLVuN4AaABAg","Hey Man U never answered my question I wanted to know wat do u do with all those ear buds do ya keep em or sell them off I just want to know how u take care of them so that they last long",,"65",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","3",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"2"
"@TINO_AMIGA","false",,,,,"UgwzOHQGTMjQoZlTG354AaABAg","Love you guys. So nice and pleasant. Always on point, no unnecessary content stretch, and when it comes to sound quality your descriptions are precise ans honest. For example I really like the Moondrop Block which I bought because of your review. Keep up your great work and effort. 🤗",,"65",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","2",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"1"
"@leslieyong5761","false",,,,,"UgyffqX4dW1LGPHUm_d4AaABAg","For long running n cycling..which is more comfort and better suggestion btw Aerofit pro,aerofit2 and open fit air? Currently I using openrun..",,"65",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"2"
"@nicolasbouteille","false",,,,,"UgyjdSx6vvvEXxloxuB4AaABAg","Can't wait for you to review the Cleer Arc 3 😊",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"2"
"@vishwasgondaliya977","false",,,,,"UgyXZgQqpjox4yf6Z7t4AaABAg","I want suggestions , i have been using tozo open buds for the past year and I absolutely love that product but unfortunately I lost it somewhere :/ now I have to purchase new pair. Can anyone please recommend me buds which is as good as tozo open buds it would be better if you have used it both the buds and out of them you choose the new one. Should i buy tozo open buds again or any other ?",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","3 months ago","1",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"0"
